1.767022	0.392950	1.000000	1.000000
1.805673	0.373110	1.000000	1.000000
1.845725	0.348785	1.000000	1.000000
1.887245	0.319837	1.000000	1.000000
1.930305	0.286649	1.000000	1.000000
1.974979	0.250242	1.000000	1.000000
2.021349	0.212250	1.000000	1.000000
2.069499	0.174672	1.000000	1.000000
2.119520	0.139478	1.000000	1.000000
2.171507	0.108216	1.000000	1.000000
2.225563	0.081769	1.000000	1.000000
2.281798	0.060345	1.000000	1.000000
2.340326	0.043621	1.000000	1.000000
2.401273	0.030967	1.000000	1.000000
2.464770	0.021638	1.000000	1.000000
2.530958	0.014906	1.000000	1.000000
2.599988	0.010135	1.000000	1.000000
2.672022	0.006807	1.000000	1.000000
2.747232	0.004518	1.000000	1.000000
2.825803	0.002963	1.000000	1.000000
2.907934	0.001920	1.000000	1.000000
2.993838	0.001229	1.000000	1.000000
3.083744	0.000776	1.000000	1.000000
3.177897	0.000484	1.000000	1.000000
3.276563	0.000297	1.000000	1.000000
3.380025	0.000180	1.000000	1.000000
3.488593	0.000107	1.000000	1.000000
3.602596	0.000063	1.000000	1.000000
3.722394	0.000036	1.000000	1.000000
3.848373	0.000020	1.000000	1.000000
3.980952	0.000011	1.000000	1.000000
4.120584	0.000006	1.000000	1.000000
4.267763	0.000003	1.000000	1.000000
4.423021	0.000002	1.000000	1.000000
4.586938	0.000001	1.000000	1.000000
4.760146	0.000000	1.000000	1.000000
4.943330	0.000000	1.000000	1.000000
5.137239	0.000000	1.000000	1.000000
5.342688	0.000000	1.000000	1.000000
5.560569	0.000000	1.000000	1.000000
5.791853	0.000000	1.000000	1.000000
6.037607	0.000000	1.000000	1.000000
6.298994	0.000000	1.000000	1.000000
6.577293	0.000000	1.000000	1.000000
6.873904	0.000000	1.000000	1.000000
7.190362	0.000000	1.000000	1.000000
7.528354	0.000000	1.000000	1.000000
7.889733	0.000000	1.000000	1.000000
8.276536	0.000000	1.000000	1.000000
8.690999	0.000000	1.000000	1.000000
9.135582	0.000000	1.000000	1.000000
9.612987	0.000000	1.000000	1.000000
10.126181	0.000000	1.000000	1.000000
10.678416	0.000000	1.000000	1.000000
11.273256	0.000000	1.000000	1.000000
11.914596	0.000000	1.000000	1.000000
12.606676	0.000000	1.000000	1.000000
13.354101	0.000000	1.000000	1.000000
14.161842	0.000000	1.000000	1.000000
15.035227	0.000000	1.000000	1.000000
15.979917	0.000000	1.000000	1.000000
17.001850	0.000000	1.000000	1.000000
18.107157	0.000000	1.000000	1.000000
19.302016	0.000000	1.000000	1.000000
20.592448	0.000000	1.000000	1.000000
